2007,* 307,MAKUENI,Makueni,312,307312,AIC MUTULANI SECONDARY SCHOOL,M,E,1,1
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,F,B-,9,2
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,F,C+,7,3
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,F,C,6,2
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,F,C-,5,1
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,F,D+,2,3
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,F,D,4,4
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,F,D-,3,1
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,M,B+,8,2
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,M,B,10,4
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,M,B-,9,1
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,M,C+,7,2
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,M,C,6,1
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,M,C-,5,3
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,M,D,4,6
2007,* 307,MAKUENI,Makueni,313,307313,KITHUMBA SECONDARY SCHOOL,M,D-,3,1
2007,* 307,MAKUENI,Makueni,314,307314,KALAANI MIXED SEC SCHOOL,F,C-,5,4
2007,* 307,MAKUENI,Makueni,314,307314,KALAANI MIXED SEC SCHOOL,F,D+,2,3
2007,* 307,MAKUENI,Makueni,314,307314,KALAANI MIXED SEC SCHOOL,F,D,4,7
2007,* 307,MAKUENI,Makueni,314,307314,KALAANI MIXED SEC SCHOOL,F,D-,3,4
2007,* 307,MAKUENI,Makueni,314,307314,KALAANI MIXED SEC SCHOOL,M,C,6,4
2007,* 307,MAKUENI,Makueni,314,307314,KALAANI MIXED SEC SCHOOL,M,C-,5,2
2007,* 307,MAKUENI,Makueni,314,307314,KALAANI MIXED SEC SCHOOL,M,D+,2,4
2007,* 307,MAKUENI,Makueni,314,307314,KALAANI MIXED SEC SCHOOL,M,D,4,13
2007,* 307,MAKUENI,Makueni,314,307314,KALAANI MIXED SEC SCHOOL,M,D-,3,14
2007,* 307,MAKUENI,Makueni,314,307314,KALAANI MIXED SEC SCHOOL,M,E,1,1
2007,* 307,MAKUENI,Makueni,315,307315,MAUMBA SECONDARY SCHOOL,F,C-,5,1
2007,* 307,MAKUENI,Makueni,315,307315,MAUMBA SECONDARY SCHOOL,F,D+,2,6
2007,* 307,MAKUENI,Makueni,315,307315,MAUMBA SECONDARY SCHOOL,F,D,4,4
2007,* 307,MAKUENI,Makueni,315,307315,MAUMBA SECONDARY SCHOOL,F,D-,3,1
2007,* 307,MAKUENI,Makueni,315,307315,MAUMBA SECONDARY SCHOOL,M,C-,5,2
2007,* 307,MAKUENI,Makueni,315,307315,MAUMBA SECONDARY SCHOOL,M,D,4,1
2007,* 307,MAKUENI,Makueni,315,307315,MAUMBA SECONDARY SCHOOL,M,D-,3,2
2007,* 307,MAKUENI,Makueni,316,307316,NZIU BOYS DAY SEC SCHOOL,M,B-,9,1
2007,* 307,MAKUENI,Makueni,316,307316,NZIU BOYS DAY SEC SCHOOL,M,C,6,2
2007,* 307,MAKUENI,Makueni,316,307316,NZIU BOYS DAY SEC SCHOOL,M,D+,2,2
2007,* 307,MAKUENI,Makueni,317,307317,THITHI SECONDARY SCHOOL,F,C+,7,1
2007,* 307,MAKUENI,Makueni,317,307317,THITHI SECONDARY SCHOOL,F,C-,5,2
2007,* 307,MAKUENI,Makueni,317,307317,THITHI SECONDARY SCHOOL,F,D+,2,1
2007,* 307,MAKUENI,Makueni,317,307317,THITHI SECONDARY SCHOOL,F,D,4,2
2007,* 307,MAKUENI,Makueni,317,307317,THITHI SECONDARY SCHOOL,F,D-,3,1
2007,* 307,MAKUENI,Makueni,317,307317,THITHI SECONDARY SCHOOL,M,D+,2,4
2007,* 307,MAKUENI,Makueni,317,307317,THITHI SECONDARY SCHOOL,M,D,4,3
2007,* 307,MAKUENI,Makueni,401,307401,MAKUENI BOYS SEC SCHOOL,F,C+,7,1
2007,* 307,MAKUENI,Makueni,401,307401,MAKUENI BOYS SEC SCHOOL,M,A,12,2
2007,* 307,MAKUENI,Makueni,401,307401,MAKUENI BOYS SEC SCHOOL,M,A-,11,21
2007,* 307,MAKUENI,Makueni,401,307401,MAKUENI BOYS SEC SCHOOL,M,B+,8,50
2007,* 307,MAKUENI,Makueni,401,307401,MAKUENI BOYS SEC SCHOOL,M,B,10,41
2007,* 307,MAKUENI,Makueni,401,307401,MAKUENI BOYS SEC SCHOOL,M,B-,9,33
2007,* 307,MAKUENI,Makueni,401,307401,MAKUENI BOYS SEC SCHOOL,M,C+,7,21
2007,* 307,MAKUENI,Makueni,401,307401,MAKUENI BOYS SEC SCHOOL,M,C,6,16
2007,* 307,MAKUENI,Makueni,401,307401,MAKUENI BOYS SEC SCHOOL,M,C-,5,2
2007,* 307,MAKUENI,Makueni,401,307401,MAKUENI BOYS SEC SCHOOL,M,D+,2,1
2007,* 307,MAKUENI,Makueni,402,307402,MAKUENI GIRLS SEC SCHOOL,F,A,12,1
2007,* 307,MAKUENI,Makueni,402,307402,MAKUENI GIRLS SEC SCHOOL,F,A-,11,8
2007,* 307,MAKUENI,Makueni,402,307402,MAKUENI GIRLS SEC SCHOOL,F,B+,8,25
2007,* 307,MAKUENI,Makueni,402,307402,MAKUENI GIRLS SEC SCHOOL,F,B,10,25
2007,* 307,MAKUENI,Makueni,402,307402,MAKUENI GIRLS SEC SCHOOL,F,B-,9,28
2007,* 307,MAKUENI,Makueni,402,307402,MAKUENI GIRLS SEC SCHOOL,F,C+,7,22
2007,* 307,MAKUENI,Makueni,402,307402,MAKUENI GIRLS SEC SCHOOL,F,C,6,18
2007,* 307,MAKUENI,Makueni,402,307402,MAKUENI GIRLS SEC SCHOOL,F,C-,5,6
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,F,C+,7,5
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,F,C,6,1
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,F,C-,5,9
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,F,D+,2,5
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,F,D,4,5
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,F,D-,3,1
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,M,B+,8,3
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,M,B,10,2
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,M,B-,9,2
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,M,C+,7,6
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,M,C,6,11
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,M,C-,5,5
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,M,D+,2,10
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,M,D,4,7
2007,* 307,MAKUENI,Makueni,403,307403,KATHONZWENI SEC SCHOOL,M,D-,3,1
2007,* 307,MAKUENI,Makueni,404,307404,MWAANI GIRLS SECONDARY SCHOOL,F,B+,8,1
2007,* 307,MAKUENI,Makueni,404,307404,MWAANI GIRLS SECONDARY SCHOOL,F,B,10,4
2007,* 307,MAKUENI,Makueni,404,307404,MWAANI GIRLS SECONDARY SCHOOL,F,B-,9,12
2007,* 307,MAKUENI,Makueni,404,307404,MWAANI GIRLS SECONDARY SCHOOL,F,C+,7,13
